ts,host,git,np,dist,cipher,run,time,rc,logfile
2025-10-07T19:43:57Z,Desktop-EZ,1d2ca7a,8,dynamic,early,2,0.947740,0
results/.last_run_np_8_dynamic_early_r2.log,,,,,,,,
2025-10-07T19:43:58Z,Desktop-EZ,1d2ca7a,8,dynamic,early,3,1.009365,0
results/.last_run_np_8_dynamic_early_r3.log,,,,,,,,
2025-10-07T19:43:59Z,Desktop-EZ,1d2ca7a,8,dynamic,early,4,1.011607,0
results/.last_run_np_8_dynamic_early_r4.log,,,,,,,,
2025-10-07T19:44:01Z,Desktop-EZ,1d2ca7a,8,dynamic,early,5,0.987976,0
results/.last_run_np_8_dynamic_early_r5.log,,,,,,,,
2025-10-07T19:44:02Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,1,19.117855,0
results/.last_run_np_8_dynamic_middle_r1.log,,,,,,,,
2025-10-07T19:44:21Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,2,18.533714,0
results/.last_run_np_8_dynamic_middle_r2.log,,,,,,,,
2025-10-07T19:44:39Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,3,18.349417,0
results/.last_run_np_8_dynamic_middle_r3.log,,,,,,,,
2025-10-07T19:44:58Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,4,18.746655,0
